사업장명,업소유형,업태구분명,지번주소,도로명주소,가까운 지하철역,지하철역과의 거리,도보시간,위도,경도,별점,방문자 리뷰수,블로그 리뷰수,한실수,양실수,욕실수,구비시설,네이버 이런점이 좋아요 총합,네이버 이런점이 좋아요 {항목:좋아요수},데이터갱신일자,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,naver_pk,리뷰수,객실수,구비시설 개수,운영기간
통일,,여관업,서울특별시 용산구 보광동 63-2번지 ,,"한남, 경원선",701.051847546535,10.510522451972038,37.5265558742159,127.002106474973,,,,10.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1968-08-24,,3,2002-05-10,,,,"37.5265558742, 127.0021064750",,10.0,,19973.0
별,,여관업,서울특별시 용산구 보광동 71-7번지 ,,"한남, 경원선",737.3370493222503,11.054528475595957,37.5266030943953,127.001620244553,,,,4.0,10.0,,,,,2018-08-31 23:59:59.0,1970-10-10,,3,2006-06-21,,,,"37.5266030944, 127.0016202446",,14.0,,19196.0
한남,,여관업,서울특별시 용산구 한남동 736-8번지 ,,"이태원, 6호선",340.15280316927215,5.099742176450857,37.5346827312153,126.998142774515,,,,0.0,15.0,0.0,,,,2018-08-31 23:59:59.0,1977-06-30,,3,1998-12-08,,,,"37.5346827312, 126.9981427745",,15.0,,16741.0
남산장,,여관업,서울특별시 용산구 한남동 683-138번지 ,,"한강진, 6호선",254.59805899622296,3.817062353766461,37.5373651979691,127.001275268855,,,,3.0,14.0,17.0,,,,2018-08-31 23:59:59.0,1983-04-23,,3,2001-12-01,,,,"37.5373651980, 127.0012752689",,17.0,,14618.0
더모텔,,여관업,서울특별시 용산구 한남동 99-2번지 ,서울특별시 용산구 독서당로14길 36 (한남동),"한남, 경원선",253.13201748159165,3.795082720863443,37.5315538302286,127.008125177611,,,,3.0,20.0,11.0,,,,2018-08-31 23:59:59.0,1967-03-22,,3,2016-05-13,,,,"37.5315538302, 127.0081251776",,23.0,,20494.0
영동장,,여관업,서울특별시 용산구 한남동 487-2번지 ,,"한남, 경원선",142.76273088807923,2.140370777932222,37.5306593656813,127.008693814725,,,,10.0,3.0,0.0,,,,2018-08-31 23:59:59.0,1966-08-29,,3,2001-04-27,,,,"37.5306593657, 127.0086938147",,13.0,,20699.0
삼화장,,여관업,서울특별시 용산구 한남동 101-9번지 ,,"한남, 경원선",192.58183625486296,2.887283901872008,37.5310571781837,127.008412377298,,,,0.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1971-12-21,,3,1998-06-24,,,,"37.5310571782, 127.0084123773",,0.0,,18759.0
백운장여관,,여관업,서울특별시 용산구 한강로2가 224-1번지 ,,"신용산, 4호선",201.777488339132,3.025149750211874,37.5275882710097,126.966768598821,,,,,12.0,,,,,2018-08-31 23:59:59.0,1972-04-03,,3,2007-06-07,,,,"37.5275882710, 126.9667685988",,,,18655.0
I.T.W호텔,호텔,관광호텔,서울특별시 용산구 이태원동 126-7 ,서울특별시 용산구 우사단로14길 11 (이태원동),"이태원, 6호선",180.5945170912728,2.707563974381901,37.534259668739,126.996325056339,,13.0,88.0,0.0,71.0,0.0,"['무료 와이파이', '와이파이', '무료 주차 가능', '주차장', '발렛 파킹', '24시간 리셉션', '외국어 구사 직원', '장애인 편의 시설', '세탁 서비스', '물품보관소', '환전']",,,2022-02-20 02:40:00.0,2013-10-30,,3,2022-02-18,,,,"37.5342596687, 126.9963250563",101.0,71.0,11.0,3470.0
호텔캐피탈,,관광호텔,서울특별시 용산구 동빙고동 310-1번지 ,,"이태원, 6호선",659.3001294612317,9.884559662087431,37.5286342088371,126.99303361933,,,,13.0,272.0,287.0,,,,2018-08-31 23:59:59.0,1988-09-12,,3,2000-12-12,,,,"37.5286342088, 126.9930336193",,285.0,,12649.0
동광,,여관업,서울특별시 용산구 이태원동 416-1번지 ,,"녹사평(용산구청), 6호선",216.52424166172256,3.246240504673501,37.5365334541106,126.987440138657,,,,3.0,10.0,0.0,,,,2018-08-31 23:59:59.0,1977-02-01,,3,2002-05-31,,,,"37.5365334541, 126.9874401387",,13.0,,16890.0
동화장,,여관업,서울특별시 용산구 한강로3가 40-452번지 ,서울특별시 용산구 한강대로15길 9-15 (한강로3가),"용산, 경부선",518.0586837541921,7.766996757933914,37.5252809666366,126.963356218192,,,,12.0,,,,,,2018-08-31 23:59:59.0,1970-12-02,,3,2017-09-29,,,,"37.5252809666, 126.9633562182",,,,19143.0
신광장,,여관업,서울특별시 용산구 한강로3가 40-505번지 ,서울특별시 용산구 한강대로21길 17 (한강로3가),"용산, 경부선",338.98051392981483,5.082166625634405,37.5268138996217,126.964132558901,,,,4.0,7.0,11.0,,,,2020-04-03 02:40:00.0,1971-10-11,,3,2020-04-01,,,,"37.5268138996, 126.9641325589",,11.0,,18830.0
더블유오(WO)모텔,,여관업,서울특별시 용산구 한남동 732-107 ,서울특별시 용산구 우사단로14길 26 (한남동),"이태원, 6호선",245.6661777280501,3.683151090375564,37.5342589686854,126.997066584667,,,,0.0,8.0,8.0,,,,2022-01-09 02:40:00.0,1967-03-28,,3,2022-01-07,,,,"37.5342589687, 126.9970665847",,8.0,,20488.0
경북여인숙,,여인숙업,서울특별시 용산구 남영동 84-4번지 ,,"남영, 경부선",224.4233228203004,3.36466750855023,37.5422893900944,126.97327767755,,,,9.0,,,,,,2018-08-31 23:59:59.0,1973-12-21,,3,2005-10-27,,,,"37.5422893901, 126.9732776776",,,,18028.0
신한,,여관업,서울특별시 용산구 이태원동 96-35번지 ,,"이태원, 6호선",311.7750370410703,4.674288411410349,37.5317071655217,126.994801106617,,,,,9.0,,,,,2018-08-31 23:59:59.0,1970-09-14,,3,2008-04-15,,,,"37.5317071655, 126.9948011066",,,,19222.0
환원여인숙,,여인숙업,서울특별시 용산구 동자동 11-4번지 ,,"서울역, 4호선",206.0147751930504,3.08867728925113,37.5533245264416,126.974796102717,,,,24.0,,,,,,2018-08-31 23:59:59.0,1967-10-19,,3,2005-12-27,,,,"37.5533245264, 126.9747961027",,,,20283.0
인풍,,여인숙업,서울특별시 용산구 서계동 221-12번지 ,,"서울역, 공항철도1호선",231.0878852290134,3.46458598544248,37.5549056237703,126.968188104893,,,,,7.0,,,,,2018-08-31 23:59:59.0,1984-12-14,,3,2007-03-08,,,,"37.5549056238, 126.9681881049",,,,14017.0
천일장여관,,여관업,서울특별시 용산구 청파동1가 176-12번지 ,,"숙대입구(갈월), 4호선",417.5455124737449,6.260052660775785,37.5477472031863,126.969595710441,,,,13.0,,,,,,2018-08-31 23:59:59.0,1967-07-10,,3,2013-05-07,,,,"37.5477472032, 126.9695957104",,,,20384.0
아리랑,,여관업,서울특별시 용산구 보광동 241-2번지 ,,"이태원, 6호선",609.6721374962802,9.140511806540934,37.5298170509663,126.997932012226,,,,7.0,,,,,,2018-08-31 23:59:59.0,1965-08-09,,3,2004-06-14,,,,"37.5298170510, 126.9979320122",,,,21084.0
대운,,여관업,서울특별시 용산구 원효로2가 92-8번지 ,,"효창공원앞, 경의중앙선",455.920180345665,6.835385012678636,37.5346795030196,126.960588014531,,,,13.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1973-03-05,,3,2004-12-16,,,,"37.5346795030, 126.9605880145",,13.0,,18319.0
희망여관,,여관업,서울특별시 용산구 서계동 30번지 ,,"서울역, 공항철도1호선",277.16393077895896,4.15538127104886,37.5530295905359,126.966644249116,,,,11.0,,,,,,2018-08-31 23:59:59.0,2002-08-02,,3,2004-07-19,,,,"37.5530295905, 126.9666442491",,,,7577.0
수복여관,,여관업,서울특별시 용산구 서계동 223-65번지 ,,"서울역, 공항철도1호선",273.2804259298801,4.09715781004318,37.554344156374,126.967000267201,,,,13.0,,,,,,2018-08-31 23:59:59.0,2002-04-25,,3,2002-06-05,,,,"37.5543441564, 126.9670002672",,,,7676.0
궁전여인숙,,여인숙업,서울특별시 용산구 동자동 9-9번지 ,서울특별시 용산구 후암로57길 9-8 (동자동),"서울역, 4호선",169.35758198181435,2.539094182635897,37.5528981040115,126.9744694128,,,,10.0,,,,,,2018-08-31 23:59:59.0,2002-05-14,,3,2017-01-04,,,,"37.5528981040, 126.9744694128",,,,7657.0
사랑채민박,,여인숙업,서울특별시 용산구 동자동 35-47번지 ,,"서울역, 4호선",198.0289975242151,2.968950487619417,37.5518012148737,126.97440448912,,,,15.0,,,,,,2018-08-31 23:59:59.0,2001-10-05,,3,2001-10-05,,,,"37.5518012149, 126.9744044891",,,,7878.0
서울여인숙,,여인숙업,서울특별시 용산구 원효로2가 61-9번지 ,,"효창공원앞, 경의중앙선",415.2614589217925,6.225808979337218,37.534895452912,126.963033810862,,,,0.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1971-07-13,,3,2002-05-31,,,,"37.5348954529, 126.9630338109",,0.0,,18920.0
뷰티코리아의집(Beauty of Korea),,여관업,서울특별시 용산구 청파동3가 43-0번지 ,서울특별시 용산구 청파로43길 14 (청파동3가),"숙대입구(갈월), 4호선",213.0639236946138,3.194361674581916,37.5437307253164,126.969931603408,,,,11.0,,,,,,2018-08-31 23:59:59.0,1960-12-30,,3,2017-12-04,,,,"37.5437307253, 126.9699316034",,,,22767.0
금화여인숙,,여인숙업,서울특별시 용산구 한강로3가 40-620번지 ,,"용산, 경부선",723.3611522852899,10.844994786885906,37.5244116884144,126.960048938995,,,,0.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1973-05-01,,3,1997-04-30,,,,"37.5244116884, 126.9600489390",,0.0,,18262.0
대동여인숙,,여인숙업,서울특별시 용산구 한강로3가 40-128번지 ,,"용산, 경부선",418.802600919496,6.278899564010434,37.5261604084044,126.963562022367,,,,,,,,,,2018-08-31 23:59:59.0,1972-11-24,,3,2001-12-14,,,,"37.5261604084, 126.9635620224",,,,18420.0
청아,,여관업,서울특별시 용산구 서계동 238-50번지 ,,"서울역, 공항철도1호선",382.0146366857162,5.727355872349568,37.5531776405008,126.965446619023,,,,10.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1969-08-13,,3,2002-05-31,,,,"37.5531776405, 126.9654466190",,10.0,,19619.0
동남,,여관업,서울특별시 용산구 후암동 99-4번지 ,,"서울역, 4호선",355.32721577294643,5.327244614287053,37.55247425657,126.976555033143,,,,7.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1984-12-21,,3,2002-05-31,,,,"37.5524742566, 126.9765550331",,7.0,,14010.0
동원,,여관업,서울특별시 용산구 원효로2가 52-2번지 ,,"효창공원앞, 경의중앙선",344.2795975712046,5.161613156989574,37.5357277472591,126.963744167788,,,,8.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1970-08-08,,3,2002-05-31,,,,"37.5357277473, 126.9637441678",,8.0,,19259.0
오복,,여관업,서울특별시 용산구 이태원동 131-23번지 ,,"이태원, 6호선",118.206546699785,1.77221209444955,37.5334421222125,126.994554567051,,,,2.0,14.0,,,,,2018-08-31 23:59:59.0,1966-02-18,,3,2003-09-18,,,,"37.5334421222, 126.9945545671",,16.0,,20891.0
천궁여관,,여관업,서울특별시 용산구 용문동 5-58번지 ,,"효창공원앞, 경의중앙선",51.70176407620135,0.7751388916971717,37.5389458840886,126.961849523663,,,,7.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1973-09-13,,3,2001-07-10,,,,"37.5389458841, 126.9618495237",,7.0,,18127.0
천지,,여관업,서울특별시 용산구 용문동 5-57번지 ,,"효창공원앞, 경의중앙선",42.30556969846026,0.6342664122707685,37.5389104246876,126.961973552325,,,,14.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1967-04-17,,3,2002-05-31,,,,"37.5389104247, 126.9619735523",,14.0,,20468.0
우성,,여관업,서울특별시 용산구 효창동 5-477번지 ,,"효창공원앞, 6호선",232.23661576405163,3.481808332294627,37.5413217082224,126.96122688237,,,,7.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1971-10-07,,3,2008-06-04,,,,"37.5413217082, 126.9612268824",,7.0,,18834.0
동성,,여관업,서울특별시 용산구 청파동1가 154-46번지 ,,"숙대입구(갈월), 4호선",469.91239099714113,7.045163283315459,37.5485920246713,126.970483583598,,,,8.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1968-06-22,,3,2000-12-12,,,,"37.5485920247, 126.9704835836",,8.0,,20036.0
삼호,,여관업,서울특별시 용산구 청파동2가 98-5번지 ,,"숙대입구(갈월), 4호선",239.4542008584472,3.590018003874771,37.5458098624596,126.969897386495,,,,13.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1965-06-22,,3,2003-09-30,,,,"37.5458098625, 126.9698973865",,13.0,,21132.0
금성장,,여관업,서울특별시 용산구 이태원동 131-34번지 ,서울특별시 용산구 보광로 122-1 (이태원동),"이태원, 6호선",83.96673801711728,1.2588716344395394,37.5337343088631,126.994384382435,,,,0.0,11.0,0.0,,,,2019-04-03 02:40:00.0,1967-03-09,,3,2019-04-01,,,,"37.5337343089, 126.9943843824",,11.0,,20507.0
태성모텔,,여관업,서울특별시 용산구 한강로3가 40-123 ,서울특별시 용산구 한강대로21길 17-12 (한강로3가),"용산, 경부선",375.1482307611448,5.624411255789277,37.5265705340683,126.963528110228,,,,10.0,13.0,0.0,,,,2021-03-13 02:40:00.0,1971-10-28,,3,2021-03-11,,,,"37.5265705341, 126.9635281102",,23.0,,18813.0
대창여관,,여관업,서울특별시 용산구 원효로3가 68-0번지 ,,"효창공원앞, 경의중앙선",568.3901995742542,8.521592197515055,37.5347443652823,126.957947357892,,,,10.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1966-04-11,,3,2002-09-11,,,,"37.5347443653, 126.9579473579",,10.0,,20839.0
원삼,,여관업,서울특별시 용산구 원효로3가 43-21번지 ,,"효창공원앞, 경의중앙선",573.2458183947476,8.594390080880773,37.5343505480263,126.958485453539,,,,8.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1971-01-05,,3,2002-05-31,,,,"37.5343505480, 126.9584854535",,8.0,,19109.0
제일,,여관업,서울특별시 용산구 원효로1가 24-19번지 ,,"효창공원앞, 경의중앙선",262.02910235168616,3.928472299125729,37.5384764985312,126.965172005539,,,,5.0,5.0,,,,,2018-08-31 23:59:59.0,1965-10-16,,3,2009-04-01,,,,"37.5384764985, 126.9651720055",,10.0,,21016.0
아리랑,,여관업,서울특별시 용산구 이태원동 627-0번지 ,,"녹사평(용산구청), 6호선",506.15371742196777,7.588511505576728,37.539139011453,126.987866498546,,,,5.0,8.0,0.0,,,,2018-08-31 23:59:59.0,1974-01-29,,3,2001-04-17,,,,"37.5391390115, 126.9878664985",,13.0,,17989.0
대원,,여인숙업,서울특별시 용산구 한강로3가 65-174번지 ,서울특별시 용산구 한강대로10길 11-40 (한강로3가),"신용산, 4호선",595.5394028910667,8.928626730001,37.524413553089,126.964775587604,,,,10.0,,,,,,2018-08-31 23:59:59.0,1966-01-20,,3,2014-11-17,,,,"37.5244135531, 126.9647755876",,,,20920.0
충남여관,,여관업,서울특별시 용산구 남영동 66-1번지 ,서울특별시 용산구 한강대로80길 11-39 (남영동),"숙대입구(갈월), 4호선",177.69903288063537,2.66415341650128,37.5431716102138,126.973107404165,,,,,6.0,,,,,2018-08-31 23:59:59.0,2002-05-16,,3,2017-09-11,,,,"37.5431716102, 126.9731074042",,,,7655.0
우일,,여인숙업,서울특별시 용산구 동자동 35-148번지 ,,"서울역, 4호선",193.40231068332727,2.8995848678160008,37.5517683080441,126.974310571106,,,,,8.0,,,,,2018-08-31 23:59:59.0,1968-08-30,,3,2005-06-17,,,,"37.5517683080, 126.9743105711",,,,19967.0
평남,,여관업,서울특별시 용산구 서계동 235-26번지 ,,"서울역, 공항철도1호선",347.6665386657637,5.212391884044433,37.5535401397176,126.965851715112,,,,13.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1965-10-15,,3,1996-03-28,,,,"37.5535401397, 126.9658517151",,13.0,,21017.0
삼일,,여인숙업,서울특별시 용산구 보광동 243-4번지 ,,"이태원, 6호선",642.9748828963122,9.639803341773796,37.5293846568722,126.997744787444,,,,8.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1969-12-29,,3,1993-04-13,,,,"37.5293846569, 126.9977447874",,8.0,,19481.0
현대여인숙,,여인숙업,서울특별시 용산구 동자동 10-8번지 ,서울특별시 용산구 후암로57길 9-5 (동자동),"서울역, 4호선",164.69559653065485,2.46919934828568,37.5530459419178,126.974396141557,,,,0.0,11.0,0.0,,,,2018-08-31 23:59:59.0,1967-11-20,,3,2018-04-02,,,,"37.5530459419, 126.9743961416",,11.0,,20251.0
목화장,,여관업,서울특별시 용산구 이태원동 339-1번지 ,,"녹사평(용산구청), 6호선",282.12893153561777,4.229819063502515,37.5370676021506,126.987773149643,,,,3.0,10.0,0.0,,,,2018-08-31 23:59:59.0,1966-09-13,,3,2002-05-31,,,,"37.5370676022, 126.9877731496",,13.0,,20684.0
더레지던스,,여관업,서울특별시 용산구 이태원동 56-21번지 ,서울특별시 용산구 이태원로 142-1 (이태원동),"녹사평(용산구청), 6호선",277.2112229332832,4.156090298849823,37.5339523956018,126.989697279291,,,,2.0,22.0,,,,,2018-08-31 23:59:59.0,1982-12-24,,3,2017-07-10,,,,"37.5339523956, 126.9896972793",,24.0,,14738.0
평화,,여인숙업,서울특별시 용산구 한강로3가 65-163번지 ,,"신용산, 4호선",561.5523221610068,8.419075294767719,37.5246875089505,126.96494752477,,,,21.0,,,,,,2018-08-31 23:59:59.0,1967-11-07,,3,2005-04-26,,,,"37.5246875090, 126.9649475248",,,,20264.0
희망,,여관업,서울특별시 용산구 서계동 31-0번지 ,,"서울역, 공항철도1호선",268.05946544548993,4.018882540412143,37.5530286286454,126.966747799817,,,,11.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1968-07-12,,3,2002-08-02,,,,"37.5530286286, 126.9667477998",,11.0,,20016.0
성남장,,여관업,서울특별시 용산구 남영동 96-2번지 ,,"숙대입구(갈월), 4호선",263.1251746094482,3.944905166558444,37.5426055758664,126.973791283594,,,,11.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1967-10-31,,3,2001-11-06,,,,"37.5426055759, 126.9737912836",,11.0,,20271.0
동서,,여관업,서울특별시 용산구 후암동 418-1번지 ,,"숙대입구(갈월), 4호선",868.5447520462457,13.02166045046845,37.5471367009304,126.981386294342,,,,18.0,,,,,,2018-08-31 23:59:59.0,1969-09-25,,3,2005-07-11,,,,"37.5471367009, 126.9813862943",,,,19576.0
옥인,,여관업,서울특별시 용산구 후암동 65-1번지 ,,"서울역, 4호선",406.9319301402108,6.100928487859232,37.5507602516435,126.976374277674,,,,8.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1970-09-21,,3,2002-05-31,,,,"37.5507602516, 126.9763742777",,8.0,,19215.0
풍년,,여관업,서울특별시 용산구 한강로1가 153-0번지 ,,"삼각지, 4호선",116.37461899805864,1.7447469115151222,37.5343030598316,126.973885155013,,,,19.0,3.0,4.0,,,,2018-08-31 23:59:59.0,1967-06-24,,3,2002-09-30,,,,"37.5343030598, 126.9738851550",,22.0,,20400.0
신창여인숙,,여인숙업,서울특별시 용산구 원효로3가 103-0번지 ,,"효창공원앞, 경의중앙선",645.2069516323622,9.6732676406651,37.5342207701302,126.957378890745,,,,8.0,,,,,,2018-08-31 23:59:59.0,1970-11-12,,3,2005-03-07,,,,"37.5342207701, 126.9573788907",,,,19163.0
은성여인숙,,여인숙업,서울특별시 용산구 원효로2가 49-0번지 ,,"효창공원앞, 경의중앙선",322.8693095501982,4.840619333586179,37.5357903041308,126.963249926082,,,,10.0,,,,,,2018-08-31 23:59:59.0,1970-06-12,,3,2009-05-20,,,,"37.5357903041, 126.9632499261",,,,19316.0
금천,,여인숙업,서울특별시 용산구 신계동 41-3번지 ,,"효창공원앞, 경의중앙선",464.510036802428,6.964168467802519,37.5344146994736,126.961684948177,,,,9.0,,,,,,2018-08-31 23:59:59.0,1971-02-08,,3,2010-10-28,,,,"37.5344146995, 126.9616849482",,,,19075.0
칠성여관,,여인숙업,서울특별시 용산구 용문동 8-185번지 ,서울특별시 용산구 새창로 115-10 (용문동),"효창공원앞, 경의중앙선",180.81661433437569,2.710893768131569,37.5371516986172,126.961223610577,,,,,11.0,,,,,2018-08-31 23:59:59.0,1967-06-20,,3,2016-11-24,,,,"37.5371516986, 126.9612236106",,,,20404.0
서울여인숙,,여인숙업,서울특별시 용산구 한강로2가 155-2번지 ,서울특별시 용산구 한강대로40길 18-6 (한강로2가),"신용산, 4호선",215.7866493894221,3.235182149766448,37.5299927651127,126.970105916252,,,,,9.0,,,,,2018-08-31 23:59:59.0,1927-12-30,,3,2015-12-03,,,,"37.5299927651, 126.9701059163",,,,34821.0
호텔코지,,여관업,"서울특별시 용산구 한강로2가 122-6,7 ",서울특별시 용산구 한강대로40길 15 (한강로2가),"신용산, 4호선",233.9759764812813,3.5078857043670366,37.5303391077555,126.970096727194,,,,14.0,0.0,0.0,,,,2020-07-02 02:40:00.0,1973-01-09,,3,2020-06-30,,,,"37.5303391078, 126.9700967272",,14.0,,18374.0
수복여관,,여관업,서울특별시 용산구 서계동 223-65번지 ,서울특별시 용산구 만리재로 188 (서계동),"서울역, 공항철도1호선",273.41072972199663,4.0991113901348815,37.5543536180513,126.967004563553,,,,12.0,0.0,0.0,,,,2018-08-31 23:59:59.0,2002-08-09,,3,2016-05-13,,,,"37.5543536181, 126.9670045636",,12.0,,7570.0
삼수여관,,여관업,서울특별시 용산구 청파동3가 24-16번지 ,서울특별시 용산구 청파로45길 2-11 (청파동3가),"숙대입구(갈월), 4호선",180.1868812244648,2.701452492120911,37.5445354423042,126.970067294752,,,,10.0,0.0,0.0,,,,2020-02-16 02:40:00.0,1966-07-19,,3,2020-02-14,,,,"37.5445354423, 126.9700672948",,10.0,,20740.0
동선,,여관업,서울특별시 용산구 신계동 26-1번지 ,서울특별시 용산구 원효로56길 21-10 (신계동),"효창공원앞, 경의중앙선",428.0904970312048,6.418148381277433,37.5348542320421,126.963467844787,,,,12.0,,,,,,2018-08-31 23:59:59.0,1971-05-01,,3,2015-11-11,,,,"37.5348542320, 126.9634678448",,,,18993.0
신흥여인숙,,여인숙업,서울특별시 용산구 원효로2가 93-11번지 ,,"효창공원앞, 경의중앙선",468.8330654695174,7.028981491297112,37.5344469469519,126.961108135752,,,,0.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1969-12-10,,3,1997-08-26,,,,"37.5344469470, 126.9611081358",,0.0,,19500.0
미성장여관,,여관업,서울특별시 용산구 한강로3가 40-327번지 ,,"용산, 경부선",678.83750724938,10.177473871804796,37.5240324393357,126.962186202238,,,,7.0,12.0,19.0,,,,2018-08-31 23:59:59.0,1997-12-03,,3,2002-02-19,,,,"37.5240324393, 126.9621862022",,19.0,,9280.0
목포여인숙,,여인숙업,서울특별시 용산구 보광동 238-9번지 ,,"이태원, 6호선",491.08121444568087,7.362536948211107,37.5305909895478,126.996933228088,,,,0.0,0.0,1.0,,,,2018-08-31 23:59:59.0,1964-05-15,,3,1998-06-17,,,,"37.5305909895, 126.9969332281",,0.0,,21535.0
명성,,여관업,서울특별시 용산구 한강로1가 151-1번지 ,,"삼각지, 6호선",113.84226752957284,1.7067806226322766,37.5345095872939,126.973966997594,,,,9.0,2.0,0.0,,,,2018-08-31 23:59:59.0,1965-09-06,,3,2002-05-31,,,,"37.5345095873, 126.9739669976",,11.0,,21056.0
유진여관,,여관업,서울특별시 용산구 한강로1가 18-5번지 ,,"삼각지, 6호선",72.18158449731126,1.082182676121608,37.5357330587026,126.974809491793,,,,0.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1970-09-02,,3,1998-03-09,,,,"37.5357330587, 126.9748094918",,0.0,,19234.0
맥,모텔,여관업,서울특별시 용산구 한강로2가 117-2 ,서울특별시 용산구 한강대로42길 7 (한강로2가),"신용산, 4호선",269.00696327327364,4.033087905146531,37.5307856607254,126.97016262039,,4.0,,10.0,0.0,0.0,,,,2022-03-10 02:40:00.0,1968-08-09,,3,2022-03-07,,,,"37.5307856607, 126.9701626204",,10.0,,19988.0
류모텔,,여관업,서울특별시 용산구 한남동 78-0번지 ,서울특별시 용산구 한남대로21길 33 (한남동),"한남, 경원선",491.46382915608496,7.368273300690928,37.5333552070916,127.006595381257,,,,22.0,,,,,,2018-08-31 23:59:59.0,1969-12-11,,3,2017-12-19,,,,"37.5333552071, 127.0065953813",,,,19499.0
달성여인숙,,여인숙업,서울특별시 용산구 신계동 30-4번지 ,,"효창공원앞, 경의중앙선",468.1679386680542,7.019009575233196,37.5343989660903,126.962920914386,,,,,13.0,,,,,2018-08-31 23:59:59.0,1967-10-04,,3,2012-08-17,,,,"37.5343989661, 126.9629209144",,,,20298.0
평화장,여관,여관업,서울특별시 용산구 후암동 254-49 ,서울특별시 용산구 두텁바위로25길 7 (후암동),"숙대입구(갈월), 4호선",645.5558553550235,9.678498581034834,37.5464601027595,126.979010220591,,,,19.0,0.0,19.0,,,,2021-02-26 02:40:00.0,1965-12-18,,3,2021-02-24,,,,"37.5464601028, 126.9790102206",,19.0,,20953.0
동심여인숙,,여인숙업,서울특별시 용산구 원효로2가 2-10번지 ,,"효창공원앞, 경의중앙선",359.3497461409356,5.387552415906081,37.5374022963853,126.965997905773,,,,0.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1971-10-20,,3,2002-05-02,,,,"37.5374022964, 126.9659979058",,0.0,,18821.0
대흥여관,,여관업,서울특별시 용산구 후암동 448-94번지 ,,"회현(남대문시장), 4호선",447.4576174213794,6.708510006317532,37.5545416673192,126.97738099368,,,,10.0,,,,,,2018-08-31 23:59:59.0,1900-01-01,,3,1972-07-31,,,,"37.5545416673, 126.9773809937",,,,45045.0
대성,,여인숙업,서울특별시 용산구 후암동 415-27번지 ,,"숙대입구(갈월), 4호선",927.7537924651564,13.909352210871909,37.5467964322548,126.982221614959,,,,7.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1967-03-29,,3,1994-06-10,,,,"37.5467964323, 126.9822216150",,7.0,,20487.0
한진,,여관업,서울특별시 용산구 한남동 125-0번지 ,,"한남, 경원선",167.98297320809507,2.5184853554437043,37.5309339713388,127.008955757155,,,,0.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1969-11-12,,3,1997-05-29,,,,"37.5309339713, 127.0089557572",,0.0,,19528.0
청운,,여관업,서울특별시 용산구 이태원동 36-38번지 ,,"이태원, 6호선",396.5958634167745,5.945964968767234,37.5316937297191,126.99150518714,,,,0.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1970-06-11,,3,1997-02-05,,,,"37.5316937297, 126.9915051871",,0.0,,19317.0
보성장,,여관업,서울특별시 용산구 신계동 39-8번지 ,,"효창공원앞, 경의중앙선",504.90483359111096,7.569787610061633,37.5340309117994,126.962083966482,,,,0.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1968-05-30,,3,1993-04-13,,,,"37.5340309118, 126.9620839665",,0.0,,20059.0
역전여인숙,,여인숙업,서울특별시 용산구 동자동 43-183번지 ,,"서울역, 4호선",37.39669293429183,0.560670058984885,37.5530863773489,126.97231391684,,,,18.0,,,,,,2018-08-31 23:59:59.0,2002-12-31,,3,2008-03-21,,,,"37.5530863773, 126.9723139168",,,,7426.0
영빈장,,여관업,서울특별시 용산구 한강로2가 93-5번지 ,,"삼각지, 4호선",290.13896789027586,4.349909563572352,37.5318347023977,126.970908345405,,,,12.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1969-06-23,,3,2002-05-31,,,,"37.5318347024, 126.9709083454",,12.0,,19670.0
